group,c1,c2,y
C,1.702890935746561,2.718281828459045,9.25775980851872
A,3.2944992954304073,10.423612331404701,16.702351825564143
C,0.8680940521441667,2.718281828459045,4.250429537296538
B,1.5521643859915806,14.697523791214898,16.401800158907573
C,-0.6292706733642146,2.718281828459045,8.119956993355778
C,1.9222347311139272,2.718281828459045,12.875860617141882
B,0.9907233524108527,3.7817462746434853,11.338812854643908
C,1.2699663148184512,2.718281828459045,7.850854167941895
C,1.4149664470337673,3.4864946644483,17.277653645894116
B,2.2241939896424574,3.9339692980857497,11.390732680586256
A,1.844879136244498,17.059675500210755,16.88993046100953
C,1.7343407956990842,2.718281828459045,9.955647859135174
B,1.8559892748087403,3.5691381783463165,13.175230363544824
A,3.8101963942276185,2.9811726894894446,13.631426293438755
B,2.2992387515967696,5.542313665048098,12.511222045203182
A,3.302330109380356,4.862806301982654,14.923105504214266
C,-0.47926157620233445,2.718281828459045,7.408078151723094
A,1.7240218194577617,3.2739481859032042,17.313929180536718
C,1.2891874739851792,2.718281828459045,8.150056828100452
B,1.03989837666201,3.6377540507062927,11.878416136195082
B,3.5957675806304605,5.577002930415883,12.73337836034374
B,2.3980600739450453,3.0838865310059855,9.886087802319633
A,3.8172874846148157,14.042887947699432,16.968540746176988
C,1.911518681276471,2.718281828459045,9.133499439641604
B,1.515676811029407,3.663632019912051,11.082500594258287
B,1.6005415044348437,4.683568711209666,12.9148464974527
A,3.524046803452027,5.926585868666704,12.775049007424041
C,1.1392799489693088,2.718281828459045,6.9158092132979325
B,1.878913410408877,4.534921667117622,13.622320214897472
B,0.9078928212002877,3.9180126852808157,10.017127159595532
C,2.3217787863401824,5.188455375818129,16.781489831746498
C,0.8782193401071295,2.718281828459045,10.996080671692347
A,2.103164808687826,4.490342997421522,15.473866346811
A,3.145541660880934,8.636816457891017,15.80058242422807
B,1.4071270109982645,3.0484684598419483,11.89495120254404
B,0.6792091117645327,7.129403870129431,14.593908824436625
C,3.4294467445881,7.7542786249970135,17.28286345507701
B,4.251763767524814,3.147727299919282,13.917942569649824
B,3.300225243313688,3.231381710162859,12.834831709502307
A,2.125277308127896,3.2322272580184666,16.39650965334944
C,1.9548184514049038,2.718281828459045,9.418123298588736
B,2.6484373306683304,3.819214742139431,12.969012682260724
B,1.1580734369422756,6.660411080491206,11.396402971683877
A,3.9938527160578787,7.304284532413715,14.202401234159087
B,2.478402108338931,4.909984734078855,10.277251379468806
C,-0.17708056043836962,2.718281828459045,11.349454393734927
C,1.2144604259334786,2.718281828459045,8.25928446296817
B,1.883285146378327,6.162222977266131,11.838389669877767
B,1.6346639158482907,5.294339085537031,13.886527767292867
B,1.5459257369660273,6.369450198273186,15.577739661912926
A,1.683084600941076,6.116514482197123,12.706405972964575
B,2.8053946437850086,3.840685176274282,12.412993239415032
A,2.330029141850477,11.913456693683068,19.46974199570849
C,-0.29181590869954577,2.718281828459045,9.641382399904009
C,-0.6885553493046053,2.718281828459045,5.7333037936714
A,2.045715548557049,5.801572109227213,16.044584078171408
C,1.7988234114206776,6.60425391151357,16.18199330053816
A,4.338995578038433,3.4345639333970546,15.49331070540111
C,-0.20702177857063342,2.718281828459045,11.81701452200737
C,2.225883977751607,2.718281828459045,4.849584646940755
A,2.4095463914979365,3.1311169015118274,16.808177719622755
B,3.012579654381721,4.921924936355917,9.44740921843578
A,1.4968951465152294,15.113134558902084,17.36545566071085
C,-0.011180926358278942,2.718281828459045,9.072474687316161
B,2.9540900100169143,5.905426069218856,11.810771602516544
C,0.4495669033442351,2.718281828459045,8.656063192917603
A,2.887809952525471,4.286337687529111,13.298201079218078
A,3.102316403986894,17.532577852241634,18.80930772654893
C,0.9349668758779254,2.718281828459045,10.295706004110345
B,2.4968053960973724,6.2847941007191315,12.233133324481491
C,3.6693943436193353,2.718281828459045,12.671085480653304
C,2.402942970622452,2.718281828459045,12.68288273800846
A,3.399796498324431,7.888159001316836,15.176552151946165
A,2.7381723350892577,4.1009942797559455,11.523252223851475
C,0.5343808371352743,2.718281828459045,6.740112766720526
B,1.7652978701442361,5.720701053960848,10.13936347698369
A,1.254108663135499,12.0659363423752,13.17959649876115
B,0.6281004168004136,3.0691974948638117,11.73242738412214
B,0.4996243706640058,6.850641669391727,15.095724784989946
A,3.294084094604877,10.953376767994625,17.474861166785544
B,3.0162377918058825,2.856349564416011,13.022190935978465
C,1.5259712902030116,2.718281828459045,7.9743324148739365
C,2.605037163699641,2.718281828459045,7.315097616945804
A,3.3515360522555198,7.2302163855853765,14.296024175278303
C,1.50314654691825,2.718281828459045,10.246470606947916
B,1.4424877092269157,3.69101235842688,14.658766275000307
B,2.7558149163604924,4.8081535478895425,11.850001198610453
C,0.16132589484375226,2.718281828459045,10.127771508924823
B,3.3337311909425926,3.278864796069356,11.709357848377248
C,0.3641436357048422,2.718281828459045,10.033064926547304
C,0.8985883950587527,2.718281828459045,10.426182528991081
B,2.298657309975367,6.016373679303881,14.369828656587524
C,1.684655723848534,2.718281828459045,5.627233814738161
C,0.5655243628604443,2.718281828459045,6.953824686095606
C,0.6917292168200407,2.718281828459045,11.185648464775774
B,3.536041283051179,3.0848439987065883,13.164997975754986
B,0.7937367412578005,6.963343690607957,10.879906445056818
A,2.806000922205467,5.492186122770084,15.151982021912872
C,2.4254540364019213,2.718281828459045,5.221411909065765
B,1.0248478884798815,5.156301667113674,11.236899715735225
C,-0.9272879605335393,2.718281828459045,8.69596438799077
C,1.9829914692417538,2.718281828459045,6.050391117244512
A,2.45919505156045,2.8325040030959596,13.713681100379542
B,3.7162844517788547,7.286059164695733,9.79601535457521
B,3.0661933293458308,7.117938591636769,12.83905299378657
A,3.809263682097002,16.81625706203327,17.20523296600474
A,1.6602424601100023,3.276864187217032,15.031771572501277
C,-0.1353692594495517,2.718281828459045,6.941324858528885
C,0.4695370406265308,2.718281828459045,6.42513881125556
C,1.3737839759915067,2.718281828459045,8.5207995364242
B,2.4383776672516295,2.7307125633040092,10.517842708254651
C,0.7301909328181913,2.718281828459045,9.17606075718115
A,3.6485935779863965,3.501485419566473,14.766468810417479
A,3.139633602206961,3.462746969429645,16.415995683113984
C,2.7019360932236247,2.718281828459045,5.555377592268982
B,2.093969263905015,3.6121343571607305,11.987756165552664
C,3.652849623015402,2.718281828459045,7.5726498697993625
C,1.631935867267785,2.718281828459045,8.44664361264649
C,1.7680293706430232,2.718281828459045,7.584152141949993
B,0.8677554979464284,5.169803133443378,11.009193100126875
A,1.7259495638012232,2.8888739705778588,14.279038718380976
C,1.9410293376070218,2.718281828459045,9.77311540205041
B,3.133735570290796,3.451442691694873,14.001534827441251
C,-0.7179391950797966,2.718281828459045,5.585901406935742
A,3.0242975417710145,2.9818532750980316,16.724391084113854
C,0.8164159200631261,2.718281828459045,5.143874348324856
A,3.3094085653549072,18.87919820097915,14.818553806033975
C,2.0857338365493074,3.6953978675069745,12.875023136419655
B,2.601173717611376,3.745772317457951,12.362211669496673
A,2.144719895117015,4.847100911346571,13.705647518644376
A,2.3501288576726678,12.427033090918108,14.408587330118978
B,0.49496338087341396,2.9912804630799776,12.885865248437433
C,1.6016844545498166,2.718281828459045,9.249574876873865
B,0.1890886977447288,7.079614514226125,9.58012767672384
A,2.327382233468392,13.70712321870707,14.41408553159105
C,0.9419143037548777,2.718281828459045,10.385609305080191
C,-0.27944120910219916,2.718281828459045,7.136297423339349
B,2.303237542947878,3.0394298593515,12.208609064253492
B,2.2809918445652513,5.898260624032337,11.743881293333123
A,2.3788495441378483,17.478951203248453,15.113783858069661
A,1.5792336152761683,13.744653428505869,17.673433535127202
C,1.160982691580425,2.718281828459045,6.082393581581638
B,4.276416887137692,3.7937122003367176,12.17230725012408
A,0.7877257439793856,2.718281828459045,7.318484347706315
B,1.5637453000797563,7.034127341691292,12.94169185311096
A,3.857373565682663,2.718281828459045,9.160296380325008
A,1.623169369849202,18.75338717992752,15.808721622766486
B,0.15354413759427787,3.200259429190828,10.256862293427904
C,2.391581715570334,2.718281828459045,7.6770081642860415
B,1.483817517049054,2.798557470001542,15.42759152022861
B,4.019058815008979,4.16691087094023,8.378254638500096
A,3.0238571170771666,11.164117008993959,17.5990062575178
A,4.409019014807232,11.386995414095907,18.43522570635135
C,1.642230995349194,2.718281828459045,6.697854328659179
C,2.3346263032804755,5.7453468587083725,10.788916484840414
A,6.07093730952446,13.182217885704818,16.656465997487267
A,0.9203617619636217,7.908039311841485,16.134102896980696
A,3.4829476348094657,17.72845778510652,17.98630401311231
A,0.6801210117267281,2.718281828459045,9.471142216256874
C,0.3424793735670132,2.718281828459045,9.082160467201101
C,0.4571232718619679,2.718281828459045,7.908660180474382
A,1.9138580257768623,3.4568547849122755,13.666565876059483
A,4.060563793101135,4.201715275147462,13.359500480022852
B,2.5228560456808236,3.129955200673376,13.42523462061769
C,1.638057421772773,2.718281828459045,11.127051015762214
C,-0.6645037204908986,2.718281828459045,7.307312618545095
A,1.6772237952606064,10.791659632017968,15.301642004910356
A,1.5232546325266951,16.760766332106705,15.148652233894659
B,1.8209709817445507,6.02255836683812,15.441025222338943
A,0.3886566471983426,11.756005884103265,14.8665849501908
B,2.3612216384198432,3.348871235658358,14.314258931041344
B,0.6882449588379305,3.136580508529029,13.44510589540384
C,2.634524014851949,2.718281828459045,10.49529113444775
A,2.3873385901302178,9.716413905230079,14.931650924186968
C,0.4057650942302451,2.718281828459045,7.874931478266749
C,1.0615159380175134,2.718281828459045,5.52673578762152
A,3.639990885847045,11.06851754435946,17.063665614756147
C,0.1910097058766982,2.718281828459045,8.813248777772392
B,2.1694035428555947,5.4427231708878265,11.808320685820291
B,2.3811570595923723,2.9263428919935053,14.928200223261221
B,2.072672877175502,2.9712568458108684,8.659079177793767
C,3.3321281167765497,2.718281828459045,6.908847073197018
C,-0.8381003338342508,2.718281828459045,9.846077607583425
B,2.4976724912180397,4.638167183161239,15.212575929628876
C,1.9407677861222499,2.718281828459045,3.5565164024851166
C,0.1677736173319765,2.718281828459045,9.008074056502332
A,1.3506147178905186,5.96161452118037,16.102163455786002
A,0.6724212930331319,16.780904522689514,13.811556504961755
B,1.8169192378296914,3.931893096382359,11.056735457609273
A,5.585287390859225,3.8675435827845686,14.786477039402783
C,1.7516995002920717,2.718281828459045,9.392197162413268
A,3.1174578401933024,9.42830330267515,17.12043169397047
C,1.9295306550945655,2.718281828459045,7.521351099466942
C,-0.5662478206031833,2.718281828459045,7.760739604223522
C,0.9446137867541741,2.718281828459045,5.018292876713904
C,2.284205284722101,2.718281828459045,8.259587666750305
A,1.0498653693156546,5.616406988961553,13.979729637932985
C,2.5236935367902165,2.718281828459045,6.401245545837821
A,2.9797625339547444,5.042921216573801,15.15783226854122
C,1.7298254261493478,2.718281828459045,10.89262298585664
B,3.5225274969682747,7.136697652963844,12.6154010822423
C,2.9717722991398197,2.718281828459045,6.709455479324818
A,3.4234761262707467,3.709451466383756,16.928061382003335
A,1.7008176143013587,7.090312021876794,10.500671545589702
C,1.5814637655136896,2.718281828459045,10.920038607649388
C,2.7862190146710635,2.718281828459045,6.785637831605227
C,0.814708449244145,2.718281828459045,11.696789605297138
B,2.936216985772064,2.718281828459045,9.236494391071357
C,2.975286827228118,2.718281828459045,7.994867942931391
B,1.1440596103007508,2.8784198367132245,15.553984960187613
C,3.4208433305673815,2.718281828459045,8.544034168152027
B,0.3773257766710334,3.543645801068846,11.550024963376723
C,0.013334441997899238,2.718281828459045,10.046224167510516
B,1.3128782236562815,5.358881064233584,9.627916249458254
A,1.2157761707608494,13.681919620432437,15.474028876270522
C,1.468392055428913,2.718281828459045,7.685336931995498
A,4.035031516494838,4.283087969522639,15.538198696253218
A,3.5822471053044485,19.308841650294454,17.006520702440447
A,3.585003500005441,7.455650596517697,16.70096202742866
A,4.3754158290547105,8.104665872395639,14.930291082089017
B,3.3187544533053512,6.655369125853925,16.024249751458207
C,0.8921573741822122,2.718281828459045,9.043594336674815
B,3.0692981850469483,4.896956726466066,10.052125691989934
B,1.4373711633822632,3.1848035838432858,12.404222906554189
A,2.412580490671518,7.566563092832834,19.20901743108749
B,1.290293062427247,2.718281828459045,9.870737853337292
B,1.2673739202630836,3.608315967918512,14.038276754471031
C,0.520552047155392,2.718281828459045,9.774645956512515
B,3.293714510332034,5.096114832014449,10.503112854303538
B,1.1013894823082158,4.629252697205813,12.239228168265932
B,0.7056661211863466,6.615380567401763,12.239681804510699
C,-0.7472343342555194,2.718281828459045,7.883467625978946
A,2.191587298558174,10.194601182892415,13.381480647459046
B,1.7130816398261852,3.315761206187845,12.938013108246334
C,0.5178545278870343,2.718281828459045,3.8471167496009446
C,-0.7595503752754496,2.718281828459045,6.36959802148535
C,2.0498758249305444,2.718281828459045,4.43707306329203
A,3.6482065814307774,6.764034291485801,15.802371048903606
B,1.1893190390457722,2.718281828459045,7.744338376456474
A,3.8866248385770907,9.916661550196816,14.78101590822396
C,2.579350175886513,2.718281828459045,10.926387024455764
B,3.2848632882005253,5.536129445730881,12.273678164302146
C,1.8641557381839362,9.433403042552543,12.835763926362027
B,1.802465738208464,3.7111202210556278,12.01245135678366
C,1.0051357007601414,2.718281828459045,8.564114279436055
C,1.9506548951730371,2.718281828459045,7.491453708395754
A,-0.0574277845786626,2.718281828459045,8.997026926501784
B,1.949513386716206,5.611874140633589,14.805448111397004
C,1.1946788260013639,2.718281828459045,10.257172934262972
A,3.998811398391294,7.177275758146107,15.201242166505867
C,1.8383990577791525,2.718281828459045,10.630139714294131
C,0.7374239594649925,2.718281828459045,8.894261416245481
A,2.709797440466219,5.849666998445661,14.850509463741243
C,2.0033677016460745,2.718281828459045,10.767286584498025
B,0.6275111605158392,2.718281828459045,8.485979626455219
B,2.6356203766435713,6.818343858091966,12.528318124166034
C,2.178970606888292,2.718281828459045,10.631460794454103
C,0.8536149370592917,2.718281828459045,6.414753091855103
B,1.6137187837247635,5.720921453245808,13.203227694316046
C,0.6130065560003962,2.718281828459045,7.066013609463271
B,3.3782459539934946,3.381794159331993,15.307159463183824
C,1.073461772033044,2.718281828459045,7.544785383771139
A,4.230759835451092,11.318622423927502,17.490342489935266
C,0.6648247332068895,2.718281828459045,9.780790444990856
A,3.214987302474466,4.848868723188547,16.715960757201323
B,2.226885213310089,6.079064288180249,8.701245664192154
A,4.090999453544738,2.912665669575577,16.49306087782575
A,1.7555792366431082,3.957435111931039,14.615084390628464
A,3.73253685422907,6.6109987732672115,15.571106378678008
B,1.3016671149797134,6.19754936050678,11.288292093604852
C,-0.45262690297718455,2.718281828459045,6.4772352019490445
B,1.2237605562560279,5.778752912622598,12.61350300939931
B,3.8377103986259065,5.162474019778744,14.563501743720837
B,3.014242372589538,4.231375290687506,14.250732627542503
B,0.7311742338764624,2.8815096003790077,11.302861579570667
B,3.784413066425341,3.3134753855393293,9.762905910931714
C,1.9613942508894433,2.718281828459045,9.006583931273415
A,2.1516044353579487,11.828979554339984,19.3328552744326
C,1.6952591430740567,2.718281828459045,6.9235563417497525
C,1.820210295114235,2.718281828459045,9.053984330300377
C,0.545865164603786,2.718281828459045,11.639227946336614
C,1.13941834128285,2.718281828459045,8.721716612232049
A,4.807491254436627,3.690769551216785,15.519478384391192
B,3.5566182875064847,2.7909519071996836,11.409164510067892
A,2.5224996723821547,4.285830951575738,15.068539178165203
C,2.201605942456018,2.718281828459045,11.386586022623476
B,1.0393937763336267,5.422297215183712,12.702711490080617
B,3.144923444193328,6.159261499188368,12.44725510024933
A,1.7793074074014072,8.69941459853327,17.536438526715628
A,2.8454858532833223,4.294459686236715,12.732761286854032
B,2.5222125667487467,5.181802149282168,12.322575255195034
A,2.865758635650844,9.872955170736349,12.965335991680721
A,3.260444415658317,9.265819975385304,18.793619154177705
B,1.291016473932635,2.952653562617006,17.39001615746741
A,2.9481075236983405,5.952575255850719,16.707448042164724
C,1.7059364145314442,2.718281828459045,7.8534079747506045
B,-0.30946948550049447,5.304281328441396,14.180337726028121
C,1.7388626754573262,2.718281828459045,8.36047035557282
C,1.0491666825745762,2.718281828459045,10.83022703731698
A,3.5383768355684935,7.5517615566672704,14.37939602708677
B,1.4076631176597587,4.6874331415064425,12.928204638254666
C,-0.3088905360881746,2.718281828459045,9.82446591774356
C,0.10967429247349292,2.718281828459045,8.855126014495195
A,3.5675947906284944,10.130513529919664,15.894772312108316
C,1.7700311400780153,2.718281828459045,8.096326246414131
A,4.104200271958977,3.2058082983374354,14.436224980739183
C,1.1461796226206444,2.718281828459045,4.450288911243266
A,2.1196531855101384,6.781912837854528,21.314914777504743
B,2.2105132098030196,3.221153497249589,12.440202211871135
B,0.508505073880335,4.494487942400797,11.67671751662143
A,2.222037120117225,4.3952357571521095,16.717781392303873
B,0.41070470282297733,6.015893066906387,9.445266771925514
B,2.307028676910795,5.008854221546574,12.926408867365293
C,0.5108583996667915,2.718281828459045,4.153361568060866
C,-0.3288216714183576,2.718281828459045,7.340281433707284
B,0.6929778806607623,3.8923759049538935,9.600188986966648
B,0.48469954574510354,2.971069734901241,12.234434543665433
C,-0.4507102061293651,2.718281828459045,7.629204111416054
C,2.280869634662321,2.718281828459045,5.581700211419733
C,0.6921263432343434,2.718281828459045,10.584344774305473
C,2.581926092732602,2.718281828459045,5.743937995665412
B,2.4359939359123404,4.034869798414917,8.113870689837013
C,0.826577056258868,2.718281828459045,6.627567561618825
B,2.5726679954557996,7.1965221334595215,8.908589108220703
B,2.447098045292511,4.5795245848498976,11.984819834011919
A,4.439207560974641,12.618653215291978,18.797934236918444
B,1.6538757280204477,5.646121889210614,10.929690579754936
A,3.093984756298205,11.828535207476412,15.86207301942595
A,3.7626959864954395,6.569991451275048,11.782523687751643
B,1.071667038598235,6.510202352831933,16.059646900497917
A,5.131396781110077,11.640800338360162,15.23922605033857
C,2.3783082391342507,2.718281828459045,4.798327059979616
A,2.513020532009569,7.613909926748201,14.577216858277712
B,3.6504568867950478,5.81306233991678,12.4942437441128
C,1.2493646461405916,2.718281828459045,9.021707392654005
B,2.277751960678871,2.7759045059221568,11.08688389320601
A,1.7894817137628654,15.958528391972003,12.31291262585247
C,2.795186282821349,9.346640174640438,16.377656036648215
C,0.8574600941343711,2.718281828459045,6.0865449767016475
C,1.2248950977583517,2.718281828459045,6.64424555446281
A,3.1235665838974613,5.45058679067091,16.49398339148187
B,3.116445078528998,4.852238167649346,10.651019915865517
A,3.251042664642582,18.53944040039345,14.863559773287749
C,-1.0001161427927814,2.718281828459045,10.161816029007298
A,4.034169490732749,5.230857929826599,16.977340133303983
A,3.0772543645774713,2.7916085438183815,17.36216412965246
B,1.0343011457952525,6.281226529065578,15.272433050405619
C,-0.1833173272173927,2.718281828459045,9.798848683318795
A,2.826027447158049,14.001099357626838,17.648349056260713
A,4.478260952666323,8.443518579802939,16.225690063743752
B,1.7744786023427708,4.344131235852373,15.896998456222306
B,1.5671290198001537,3.0193298054020823,12.747823594290736
B,1.126161358375025,4.4734302903292145,13.608666084177356
B,1.1865951202086666,5.72195796494552,11.250399214279259
B,3.427381739442258,3.771291248261725,10.631628435082368
B,1.8796529269180535,3.2050265331289,11.528339094902334
A,1.9906695438586126,10.605727463733114,16.590961034133073
C,1.7841481639966918,2.718281828459045,11.662234161773664
B,2.043948096138831,5.050578915994609,14.419637427769517
A,3.4289774625077896,2.825209549051006,18.884980624524925
C,0.566188058612992,2.718281828459045,8.348948106320735
C,0.5467442241600489,2.718281828459045,6.623233045622266
A,1.826669187494009,16.224792516567312,12.85924755462888
A,2.535806955549978,11.47028268117363,13.14184332561382
B,1.4786290446546841,4.288281201427182,9.266018214607584
C,1.1819271928238628,2.718281828459045,7.701407838224835
A,1.9685446251238954,4.523995021461368,12.44028462610551
A,2.061966859502321,9.74210302352179,20.055656884377036
A,2.687704046091972,9.433291890981483,14.651870797985751
B,0.7135808273576001,4.563226101553152,12.654236507281507
C,0.7900538422325507,2.718281828459045,8.19245412012326
B,1.9088486537153917,6.032988534597569,13.244974389286504
C,0.4908844643067597,2.718281828459045,9.383774244082407
A,1.175281684089761,5.872437439624255,15.841660931819366
B,-0.6316297973338996,3.7441561804769052,7.101540880229258
C,2.289800710834583,2.718281828459045,7.054108154076328
A,2.556772179906921,15.771488817337518,13.799083154277335
C,3.6685933635216403,3.9011300873519446,14.10768420925161
C,1.35050280476199,2.718281828459045,9.584702426276278
A,5.755115207445513,6.149244081492802,12.384403756185325
C,2.7857051891867775,5.007094912884741,16.27695781255355
B,2.078477555798953,7.29267563755047,10.911447984088378
C,3.0519210389656237,16.29950197384161,14.460166325800957
B,1.6211760783030027,5.801620683251279,12.905716788312061
A,2.057748711963318,10.567709678537156,14.468290028115018
C,0.8643160512565754,2.718281828459045,8.08899739763204
B,4.09570918076915,10.82123091394822,16.528487217381226
B,2.0979524873631403,3.493774980847552,12.491119635959734
B,1.575017930188392,3.075117308786057,13.337520882550386
C,1.3521587780191278,2.718281828459045,5.868066243136457
C,-0.7653482224837693,2.718281828459045,11.326245903166932
C,0.32223080993989583,2.718281828459045,8.317519643427529
B,3.452195820860635,3.8002765904901814,9.474825324677619
B,0.9785850536449587,2.822848282016504,14.043636209951682
A,2.7921808093115335,11.65974155302381,19.604251389773953
C,0.24051245244893316,2.718281828459045,8.586995171781632
B,2.6809451442561687,4.7282727107435,12.380347102840695
B,1.6053150568466583,6.1071714729643505,9.072383777620798
A,4.406559430714915,9.636550196091628,17.141938952554124
A,3.515564938516727,8.320971164131084,16.184439545802686
A,3.1247519554040046,3.2444763788661093,17.88497569265565
A,2.5599829305908917,4.1496758909502125,17.332049886263245
A,3.5208187712178596,16.274660295422084,13.14403494683933
C,2.0691168293032534,2.718281828459045,9.100640492662485
C,1.3901806182615393,2.718281828459045,8.776642268184379
B,2.8513097526569977,13.03375933183578,19.650049644683328
A,2.3116293050158228,15.809333908085328,15.344105199776894
C,2.123010043562304,6.487380474104922,13.214614134246414
A,2.250115190053825,6.5100965956698,16.553662658470557
A,4.430645638129722,5.168061581751113,17.44135258758211
A,3.9862878262453254,13.187247074980611,17.59226292967105
C,0.35888405644952415,2.718281828459045,9.675475984502459
A,3.2188630139518044,7.290397327446167,14.56421057462551
C,0.9033374906898035,2.718281828459045,7.998674164166848
B,1.6917813257348406,3.365256889176769,12.406738412757987
A,4.248525344172143,11.369448060898756,17.45412695928439
A,2.7487537015111023,13.075503511700653,12.3323765690632
B,1.5948155247727007,6.85502466538564,14.254566543337383
B,2.768449411679228,3.0529356810500285,9.549479325670955
C,0.6448492343597539,2.718281828459045,11.62357816940411
C,1.1384369444827944,2.718281828459045,10.311432814237918
B,1.7866973519349236,5.6106709421597944,13.172741984411376
B,2.198312983268874,4.757463727982438,12.49627571167955
B,2.8134005444075463,5.301634213970329,10.584331443061863
B,0.0725616864888643,2.718281828459045,4.439107004254009
B,1.827967338976753,7.308065945540255,11.658472653195748
A,2.8343871237444924,3.0964937196347293,12.541720829603555
B,0.7487381224412073,7.224395271836254,10.836898746092377
B,1.9443570622427238,5.763483993645598,13.300586321966449
A,4.656848893662927,3.06388844402402,16.125940635530533
A,1.8506512851556802,12.767353056475045,12.61880988139665
C,0.14910123847767343,2.718281828459045,8.133711172990427
C,1.6225689952327698,2.718281828459045,9.394233779585228
B,1.0762125144384171,2.9924529227917627,12.803910474993337
C,-0.6493261907153074,2.718281828459045,8.880158288279283
A,3.4597799078840823,15.809752467908321,16.008985335756478
A,2.438990853270991,7.33255705782881,11.799746279255778
C,3.6330699304889498,2.718281828459045,11.656699900998252
C,1.3138454947088474,2.718281828459045,9.228858599527985
C,2.0641736500793195,6.200887849451936,13.206829871632534
B,-0.3179688460718242,6.292257657262262,8.54388945725608
C,0.6044441564448221,2.718281828459045,11.71917611367407
A,3.1636324372077964,11.576765681569102,17.608416163750924
B,2.577101635720595,4.932215871841757,13.519334739306991
A,2.7848533964015765,9.090654156295848,12.945393278844378
C,2.319500754830596,2.718281828459045,9.908056822581893
A,3.9619741273968874,15.325923993251836,15.081937457418874
B,0.9980723575873702,4.917795228568621,9.8333525318438
C,1.0053651759154212,2.718281828459045,9.793217526347998
B,0.6279444558144331,5.279219578916627,10.715231029584627
A,3.2401113808040565,7.347832982401181,20.25884459402755
A,3.194109835652808,15.530482238939973,19.742622157604693
A,3.0247924054695194,4.407362604284843,16.18313954871661
C,-1.452431587978479,2.718281828459045,7.680969945212818
C,0.01194870642932222,2.718281828459045,9.785582101721687
A,2.2728271645938936,4.047957474999236,16.465495519331355
C,2.2415773756569024,2.718281828459045,5.858017491425827
B,1.8093830247430263,5.984478771420999,15.258937829585557
A,3.872650831740248,8.764393415313156,15.835150469509811
B,1.2688963111642435,5.254276923825587,14.55974476037817
A,3.3511316651379843,15.00700166065597,15.986503501967556
C,0.2545294042499161,2.718281828459045,9.168846536300157
A,1.3970854973225322,6.650587817664679,16.700349814620658
A,1.8814325427363063,4.6596212982791645,19.223188723327127
A,3.386381458428641,6.93757575929377,17.104474959179576
A,0.5577560363049822,2.718281828459045,10.344100914385404
B,2.530654586343595,4.037283572550244,12.249101207468655
B,1.6568112502206322,5.965065467367769,12.870807177071837
C,2.3787991157802577,2.718281828459045,7.2463820643805725
B,1.300359353957182,2.747178297099445,12.709857604187478
B,1.6506993167374637,4.809267740903133,13.735173264843018
A,1.9564286394701607,10.11283908301441,16.570053884917098
A,1.2230736197502465,3.5685388411256342,12.503982044414531
A,3.275513602932982,6.3311003807547825,12.533330011475849
B,1.3081707579361925,6.383606460310304,15.999278586070034
C,0.33537570546582063,2.718281828459045,6.885355279960702
C,0.4363816235382819,2.718281828459045,7.725205174022014
A,3.1212117129276415,8.636007165954211,17.85291615693841
B,2.2150700056460395,7.197776104603384,13.864179299047283
C,2.002296593728924,2.718281828459045,7.826493345804707
C,1.932083874161079,2.718281828459045,6.611313200875669
